Taxon	SCF1	GCF2	SBFA1	NCK3	SBFB2	NCF1	SBFA3	NBFB3	GCF1	SCFBF3	CS2	GCK3	SCK3	GCF3	GCFBF1	SBFB1	GBFB2	NCFBF3	NBFA3	CS1	SCF2	NBFB2	NBFA2	NCK1	NCK2	NBFA1	NBFB1	SCF3	SCK1	NCFBF1	GCFBF2	GCK1	SBFA2	CT3	CT1	SCFBF1	GBFB3	GBFA3	CT2	CS3	SCK2	GBFA2	NCF2	GBFB1	SCFBF2	SBFB3	NCF3	NCFBF2	GBFA1	GCFBF3	GCK2
Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Thermomarinilinea;Thermomarinilinea_lacunifontana	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Other;Other;Other;Other	3.0	19.0	2.0	20.0	0.0	162.0	0.0	27.0	4.0	2.0	0.0	12.0	4.0	13.0	9.0	5.0	214.0	33.0	74.0	0.0	0.0	1.0	112.0	69.0	40.0	30.0	6.0	21.0	1.0	252.0	55.0	53.0	1.0	18.0	4.0	8.0	17.0	69.0	11.0	0.0	1.0	48.0	13.0	1.0	2.0	4.0	46.0	35.0	29.0	11.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;Caldilinea_aerophila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;Caldilinea_tarbellica	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;Other	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales;Caldilineaceae;Litorilinea;Litorilinea_aerophila	25.0	14.0	10.0	17.0	9.0	34.0	80.0	24.0	6.0	98.0	15.0	22.0	22.0	20.0	10.0	15.0	33.0	33.0	33.0	1.0	17.0	3.0	35.0	45.0	11.0	15.0	4.0	1.0	13.0	7.0	19.0	32.0	78.0	32.0	14.0	8.0	14.0	42.0	21.0	0.0	14.0	21.0	11.0	17.0	27.0	32.0	19.0	30.0	33.0	17.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales;Caldilineaceae;Other;Other	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus_islandicus	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	0.0	0.0	7.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	5.0	1.0	0.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	1.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris;Oscillochloris_trichoides	5.0	1.0	0.0	1.0	3.0	9.0	1.0	5.0	0.0	0.0	0.0	3.0	1.0	3.0	7.0	3.0	22.0	1.0	17.0	0.0	0.0	1.0	32.0	22.0	10.0	12.0	2.0	0.0	0.0	0.0	17.0	0.0	2.0	11.0	3.0	0.0	3.0	32.0	1.0	0.0	0.0	8.0	7.0	2.0	3.0	3.0	1.0	4.0	15.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris;Other	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	5.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Other;Other;Other	7.0	10.0	1.0	23.0	1.0	27.0	3.0	16.0	2.0	3.0	0.0	23.0	3.0	17.0	12.0	4.0	44.0	27.0	11.0	3.0	8.0	5.0	27.0	33.0	21.0	20.0	6.0	0.0	2.0	0.0	12.0	28.0	1.0	28.0	9.0	4.0	12.0	62.0	12.0	0.0	7.0	15.0	14.0	3.0	14.0	6.0	12.0	25.0	55.0	5.0	1.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;Roseiflexus_castenholzii	44.0	11.0	5.0	38.0	5.0	20.0	9.0	19.0	17.0	51.0	1.0	24.0	21.0	22.0	10.0	45.0	27.0	65.0	13.0	0.0	18.0	9.0	26.0	63.0	28.0	21.0	11.0	25.0	9.0	0.0	12.0	31.0	12.0	14.0	21.0	3.0	10.0	88.0	17.0	1.0	15.0	30.0	14.0	8.0	70.0	6.0	13.0	65.0	48.0	22.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon;Herpetosiphon_llansteffanensis	51.0	3.0	3.0	16.0	3.0	2.0	18.0	12.0	1.0	72.0	0.0	6.0	7.0	2.0	11.0	138.0	0.0	0.0	2.0	0.0	1.0	4.0	55.0	5.0	0.0	9.0	1.0	9.0	3.0	1.0	2.0	8.0	7.0	1.0	3.0	1.0	1.0	1.0	6.0	0.0	3.0	3.0	26.0	0.0	15.0	7.0	0.0	1.0	1.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;Kallotenuaceae;Kallotenue;Kallotenue_papyrolyticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	3.0	1.0	1.0	5.0	7.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Other;Other;Other;Other	4.0	3.0	1.0	1.0	0.0	7.0	3.0	4.0	2.0	5.0	0.0	3.0	2.0	0.0	0.0	5.0	10.0	3.0	5.0	0.0	3.0	0.0	9.0	17.0	5.0	13.0	0.0	0.0	7.0	0.0	4.0	0.0	4.0	22.0	9.0	1.0	3.0	13.0	5.0	0.0	2.0	2.0	3.0	1.0	7.0	10.0	1.0	3.0	6.0	2.0	0.0
Bacteria;Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas;Dehalogenimonas_alkenigignens	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Dictyobacteraceae;Dictyobacter;Other	0.0	3.0	0.0	2.0	4.0	2.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	1.0	4.0	0.0	6.0	1.0	3.0	0.0	0.0	5.0	5.0	7.0	5.0	3.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	4.0	0.0	2.0	1.0	7.0	0.0	0.0	1.0	5.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonospora;Ktedonospora_formicarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Other;Other;Other	0.0	2.0	0.0	10.0	1.0	10.0	0.0	10.0	1.0	1.0	1.0	10.0	1.0	5.0	18.0	0.0	22.0	2.0	11.0	0.0	1.0	30.0	13.0	26.0	40.0	14.0	27.0	0.0	0.0	0.0	23.0	4.0	0.0	98.0	65.0	0.0	5.0	46.0	55.0	0.0	0.0	11.0	6.0	3.0	14.0	0.0	0.0	1.0	13.0	4.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Reticulibacteraceae;Reticulibacter;Reticulibacter_mediterranei	2.0	7.0	1.0	14.0	5.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	19.0	0.0	24.0	0.0	7.0	0.0	0.0	2.0	8.0	27.0	28.0	3.0	4.0	0.0	1.0	0.0	6.0	2.0	1.0	13.0	19.0	0.0	5.0	3.0	15.0	0.0	0.0	2.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Other;Other;Other;Other	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Bacteria;Chloroflexota;Other;Other;Other;Other;Other	15.0	40.0	1.0	48.0	1.0	209.0	13.0	42.0	15.0	42.0	0.0	51.0	1.0	38.0	6.0	14.0	185.0	74.0	71.0	2.0	5.0	11.0	113.0	135.0	69.0	63.0	12.0	6.0	7.0	1109.0	171.0	73.0	23.0	74.0	8.0	15.0	68.0	141.0	12.0	0.0	6.0	75.0	38.0	0.0	10.0	10.0	34.0	99.0	78.0	20.0	0.0
Bacteria;Chloroflexota;Tepidiformia;Tepidiformales;Tepidiformaceae;Tepidiforma;Tepidiforma_bonchosmolovskayae	28.0	27.0	8.0	39.0	20.0	46.0	40.0	51.0	7.0	42.0	0.0	33.0	18.0	44.0	21.0	26.0	48.0	43.0	18.0	1.0	12.0	25.0	21.0	32.0	17.0	27.0	30.0	22.0	19.0	55.0	22.0	49.0	35.0	47.0	71.0	12.0	30.0	48.0	41.0	0.0	16.0	25.0	22.0	7.0	12.0	24.0	34.0	48.0	36.0	6.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Nodosilineales;Nodosilineaceae;Nodosilinea;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Other;Other	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Oculatellales;Oculatellaceae;Albertania;Albertania_skiophila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Other;Other;Other;Other	3071.0	9475.0	2158.0	2805.0	3392.0	6584.0	5962.0	3724.0	8067.0	9706.0	1197.0	2251.0	8640.0	6586.0	1139.0	786.0	2866.0	2713.0	2156.0	17.0	9396.0	4019.0	1983.0	4091.0	8871.0	11220.0	4761.0	1316.0	1671.0	1483.0	5516.0	3822.0	5690.0	74.0	47.0	2510.0	756.0	2668.0	27.0	20.0	6502.0	4568.0	1803.0	2669.0	2527.0	5164.0	2661.0	2691.0	4313.0	5652.0	108.0
Bacteria;Cyanobacteriota;Cyanophyceae;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus_sp	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Mucispirillum;Mucispirillum_schaedleri	0.0	0.0	1.0	3.0	2.0	1.0	0.0	1.0	1.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	3.0	2.0	0.0	1.0	0.0
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus_antarcticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus_cellulosilyticus	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus_geothermalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus_terrestris	0.0	7.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	308.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Other;Other	4.0	0.0	10.0	1.0	1.0	0.0	5.0	3.0	0.0	8.0	1.0	4.0	23.0	0.0	1.0	5.0	2.0	0.0	0.0	1.0	13.0	0.0	2.0	37.0	1.0	1.0	0.0	0.0	11.0	0.0	4.0	0.0	4.0	5.0	13.0	3.0	0.0	25.0	3.0	0.0	9.0	3.0	1.0	2.0	25.0	1.0	1.0	0.0	10.0	4.0	0.0
Bacteria;Deinococcota;Deinococci;Other;Other;Other;Other	4.0	4.0	0.0	16.0	0.0	10.0	12.0	31.0	13.0	34.0	0.0	13.0	5.0	29.0	2.0	3.0	4.0	57.0	3.0	0.0	12.0	8.0	3.0	10.0	4.0	3.0	7.0	0.0	0.0	0.0	1.0	19.0	14.0	7.0	7.0	0.0	0.0	73.0	6.0	0.0	1.0	10.0	2.0	0.0	6.0	2.0	11.0	78.0	60.0	5.0	0.0
Bacteria;Deinococcota;Deinococci;Thermales;Thermaceae;Allomeiothermus;Allomeiothermus_silvanus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Deinococcota;Deinococci;Trueperales;Trueperaceae;Truepera;Truepera_radiovictrix	5.0	11.0	17.0	11.0	0.0	9.0	15.0	50.0	29.0	43.0	0.0	38.0	13.0	40.0	1.0	0.0	6.0	85.0	1.0	1.0	11.0	7.0	10.0	7.0	3.0	5.0	6.0	0.0	0.0	42.0	0.0	79.0	27.0	7.0	11.0	0.0	2.0	26.0	8.0	0.0	1.0	12.0	7.0	0.0	3.0	25.0	51.0	111.0	21.0	5.0	0.0
Bacteria;Fibrobacterota;Chitinispirillia;Chitinispirillales;Chitinispirillaceae;Chitinispirillum;Chitinispirillum_alkaliphilum	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Hallerella;Hallerella_succinigenes	5.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	3.0	0.0	0.0	26.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	8.0	0.0	0.0	1.0	12.0	2.0	0.0	1.0	3.0	0.0	0.0
Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Other;Other	55.0	43.0	18.0	38.0	8.0	138.0	14.0	8.0	0.0	15.0	0.0	22.0	1.0	5.0	24.0	25.0	22.0	8.0	31.0	0.0	4.0	35.0	10.0	52.0	43.0	6.0	41.0	105.0	17.0	0.0	17.0	3.0	11.0	0.0	1.0	69.0	144.0	10.0	0.0	0.0	19.0	28.0	2.0	82.0	50.0	159.0	27.0	8.0	10.0	11.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium_perfoetens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium_periodonticum	0.0	3.0	5.0	1.0	1.0	3.0	4.0	2.0	0.0	5.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	3.0	0.0	2.0	6.0	1.0	8.0	4.0	0.0	0.0	5.0	3.0	0.0	1.0	0.0	0.0	1.0	7.0	0.0	2.0	2.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Psychrilyobacter;Psychrilyobacter_atlanticus	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_hongkongensis	0.0	0.0	8.0	0.0	1.0	0.0	5.0	1.0	0.0	10.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	1.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_wadei	0.0	1.0	5.0	0.0	1.0	0.0	1.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	5.0	1.0	4.0	5.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Other	0.0	0.0	1.0	1.0	0.0	0.0	2.0	3.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	3.0	1.0	1.0	0.0	3.0	3.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	5.0	1.0	0.0	2.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;Pseudoleptotrichia_goodfellowii	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	5.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas_aurantiaca	0.0	5.0	0.0	2.0	0.0	2.0	3.0	14.0	0.0	6.0	0.0	11.0	2.0	5.0	2.0	1.0	8.0	9.0	6.0	0.0	0.0	2.0	5.0	11.0	1.0	3.0	3.0	0.0	1.0	9.0	2.0	5.0	2.0	6.0	6.0	0.0	3.0	26.0	4.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	10.0	14.0	17.0	0.0	0.0
