Taxon	SCF1	GCF2	SBFA1	NCK3	SBFB2	NCF1	SBFA3	NBFB3	GCF1	SCFBF3	CS2	GCK3	SCK3	GCF3	GCFBF1	SBFB1	GBFB2	NCFBF3	NBFA3	CS1	SCF2	NBFB2	NBFA2	NCK1	NCK2	NBFA1	NBFB1	SCF3	SCK1	NCFBF1	GCFBF2	GCK1	SBFA2	CT3	CT1	SCFBF1	GBFB3	GBFA3	CT2	CS3	SCK2	GBFA2	NCF2	GBFB1	SCFBF2	SBFB3	NCF3	NCFBF2	GBFA1	GCFBF3	GCK2
Bacteria;Bacteroidota;Saprospiria;Saprospirales;Lewinellaceae;Phaeodactylibacter	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Saprospiria;Saprospirales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Bacteria;Bacteroidota;Saprospiria;Saprospirales;Saprospiraceae;Membranihabitans	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	24.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Anseongella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	4.0	4.0	1.0	0.0	0.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Daejeonella	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	150.0	11.0	23.0	146.0	73.0	19.0	4.0	8.0	0.0	2.0	13.0	45.0	25.0	1.0	30.0	32.0	31.0	5.0	13.0	20.0	15.0	17.0	60.0	40.0	34.0	62.0	14.0	123.0	51.0	6.0	17.0	3.0	6.0	19.0	2.0	86.0	65.0	2.0	1.0	0.0	74.0	54.0	51.0	62.0	77.0	157.0	1.0	3.0	8.0	12.0	4.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Olivibacter	2.0	6.0	1.0	20.0	1.0	0.0	4.0	8.0	57.0	5.0	0.0	16.0	49.0	10.0	12.0	0.0	0.0	4.0	0.0	0.0	52.0	2.0	3.0	1.0	2.0	5.0	1.0	0.0	2.0	0.0	0.0	35.0	7.0	0.0	0.0	0.0	5.0	3.0	1.0	0.0	1.0	16.0	2.0	12.0	1.0	2.0	17.0	4.0	1.0	43.0	0.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Other	56.0	9.0	39.0	14.0	31.0	12.0	50.0	3.0	1.0	47.0	18.0	11.0	22.0	3.0	9.0	19.0	14.0	4.0	33.0	79.0	94.0	2.0	19.0	28.0	9.0	10.0	3.0	48.0	117.0	2.0	3.0	5.0	39.0	18.0	13.0	102.0	7.0	7.0	17.0	0.0	37.0	5.0	30.0	50.0	55.0	133.0	4.0	2.0	7.0	63.0	1.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Parapedobacter	3.0	1.0	1.0	12.0	0.0	3.0	14.0	0.0	4.0	6.0	0.0	13.0	1.0	0.0	20.0	0.0	1.0	1.0	4.0	3.0	4.0	0.0	20.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	25.0	19.0	1.0	23.0	1.0	14.0	0.0	0.0	5.0	224.0	0.0	1.0	0.0	35.0	2.0	0.0	2.0	0.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter	0.0	5.0	6.0	18.0	7.0	2.0	2.0	1.0	0.0	5.0	1.0	5.0	3.0	0.0	12.0	2.0	2.0	2.0	3.0	0.0	1.0	1.0	3.0	17.0	14.0	2.0	0.0	7.0	6.0	0.0	2.0	0.0	7.0	7.0	15.0	8.0	20.0	10.0	12.0	0.0	2.0	0.0	5.0	7.0	1.0	5.0	1.0	3.0	11.0	7.0	0.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pelobium	1.0	3.0	0.0	0.0	1.0	0.0	19.0	3.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium	0.0	2.0	1.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	14.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	13.0	4.0	0.0	3.0	2.0	3.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Bacteria;Balneolota;Balneolia;Balneolales;Balneolaceae;Fodinibius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Balneolota;Balneolia;Balneolales;Balneolaceae;Rhodohalobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter	0.0	0.0	4.0	2.0	2.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	0.0	3.0	5.0	0.0	0.0	4.0	0.0	3.0	5.0	3.0	0.0	0.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	0.0	4.0	9.0	0.0	3.0	0.0	4.0	2.0	3.0	4.0	16.0	3.0	0.0	2.0	0.0	0.0	0.0	4.0	1.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	3.0	8.0	0.0	1.0	0.0	4.0	6.0	2.0	2.0	7.0	0.0	0.0	5.0	16.0	0.0	1.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	2.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter	1.0	1.0	0.0	5.0	1.0	0.0	0.0	1.0	5.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	5.0	7.0	1.0	1.0	1.0	1.0	0.0	3.0	3.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	3.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Sulfurimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Bacteria;CandidatusSaccharibacteria;Unclassified;Unclassified;Unclassified;Saccharibacteria	1363.0	567.0	182.0	927.0	279.0	434.0	342.0	777.0	699.0	341.0	948.0	658.0	260.0	822.0	1342.0	751.0	682.0	703.0	291.0	274.0	393.0	980.0	898.0	414.0	762.0	916.0	1055.0	426.0	250.0	339.0	453.0	1649.0	378.0	850.0	931.0	2158.0	1164.0	801.0	739.0	121.0	586.0	856.0	789.0	239.0	473.0	973.0	591.0	724.0	612.0	689.0	13.0
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Other;Other	6.0	6.0	2.0	10.0	0.0	6.0	0.0	4.0	0.0	2.0	0.0	5.0	2.0	1.0	2.0	2.0	13.0	4.0	1.0	1.0	42.0	17.0	0.0	6.0	12.0	1.0	20.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	1.0	14.0	5.0	9.0	0.0	0.0	6.0	26.0	0.0	0.0	1.0	4.0	12.0	9.0	18.0	0.0	0.0
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Parachlamydiaceae;Neochlamydia	0.0	5.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	2.0	0.0	0.0	3.0	0.0	4.0	2.0	0.0	6.0	0.0	1.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	37.0	1.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Parachlamydiaceae;Other	0.0	0.0	0.0	10.0	10.0	3.0	11.0	5.0	8.0	29.0	0.0	1.0	0.0	8.0	4.0	2.0	0.0	3.0	7.0	0.0	0.0	2.0	0.0	8.0	2.0	2.0	1.0	0.0	2.0	0.0	1.0	2.0	8.0	1.0	0.0	1.0	3.0	1.0	1.0	0.0	1.0	6.0	0.0	0.0	1.0	2.0	6.0	1.0	4.0	2.0	0.0
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Parachlamydiaceae;Parachlamydia	4.0	4.0	21.0	5.0	2.0	3.0	14.0	2.0	1.0	8.0	0.0	7.0	4.0	2.0	4.0	4.0	8.0	6.0	4.0	0.0	2.0	1.0	4.0	23.0	2.0	1.0	3.0	6.0	4.0	2.0	0.0	8.0	7.0	0.0	0.0	2.0	2.0	3.0	2.0	0.0	7.0	5.0	2.0	3.0	7.0	0.0	13.0	9.0	4.0	6.0	0.0
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Simkaniaceae;Simkania	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Chlorobiota;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium	0.0	2.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	10.0	0.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Aggregatilineales;Aggregatilineaceae;Aggregatilinea	5.0	15.0	0.0	9.0	0.0	41.0	1.0	52.0	3.0	1.0	0.0	14.0	0.0	7.0	2.0	9.0	42.0	31.0	24.0	0.0	0.0	0.0	32.0	18.0	8.0	24.0	3.0	0.0	1.0	171.0	60.0	32.0	0.0	4.0	1.0	1.0	8.0	4.0	0.0	0.0	0.0	18.0	10.0	0.0	1.0	1.0	9.0	35.0	8.0	4.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Other	0.0	2.0	0.0	3.0	0.0	5.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	4.0	1.0	0.0	12.0	7.0	11.0	1.0	0.0	2.0	12.0	8.0	3.0	2.0	3.0	0.0	0.0	32.0	5.0	3.0	0.0	6.0	4.0	0.0	1.0	14.0	5.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	8.0	9.0	3.0	1.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Thermanaerothrix	8.0	2.0	4.0	7.0	1.0	14.0	5.0	16.0	1.0	8.0	0.0	3.0	12.0	5.0	0.0	1.0	26.0	8.0	27.0	0.0	0.0	1.0	15.0	21.0	5.0	5.0	1.0	0.0	4.0	0.0	3.0	7.0	10.0	10.0	5.0	1.0	3.0	17.0	9.0	0.0	7.0	5.0	4.0	2.0	4.0	5.0	20.0	9.0	5.0	1.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Thermomarinilinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Other;Other;Other	3.0	19.0	2.0	20.0	0.0	162.0	0.0	27.0	4.0	2.0	0.0	12.0	4.0	13.0	9.0	5.0	214.0	33.0	74.0	0.0	0.0	1.0	112.0	69.0	40.0	30.0	6.0	21.0	1.0	252.0	55.0	53.0	1.0	18.0	4.0	8.0	17.0	69.0	11.0	0.0	1.0	48.0	13.0	1.0	2.0	4.0	46.0	35.0	29.0	11.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea	1.0	0.0	0.0	1.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	3.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales;Caldilineaceae;Litorilinea	25.0	14.0	10.0	17.0	9.0	34.0	80.0	24.0	6.0	98.0	15.0	22.0	22.0	20.0	10.0	15.0	33.0	33.0	33.0	1.0	17.0	3.0	35.0	45.0	11.0	15.0	4.0	1.0	13.0	7.0	19.0	32.0	78.0	32.0	14.0	8.0	14.0	42.0	21.0	0.0	14.0	21.0	11.0	17.0	27.0	32.0	19.0	30.0	33.0	17.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales;Caldilineaceae;Other	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus	0.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	2.0	0.0	0.0	13.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	3.0	8.0	3.0	1.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris	5.0	1.0	0.0	2.0	3.0	11.0	1.0	5.0	0.0	0.0	0.0	3.0	1.0	3.0	12.0	3.0	27.0	1.0	19.0	0.0	0.0	1.0	37.0	24.0	11.0	13.0	2.0	0.0	0.0	0.0	19.0	0.0	2.0	12.0	3.0	0.0	3.0	40.0	3.0	0.0	0.0	9.0	10.0	2.0	4.0	3.0	1.0	4.0	15.0	3.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Other;Other	7.0	10.0	1.0	23.0	1.0	27.0	3.0	16.0	2.0	3.0	0.0	23.0	3.0	17.0	12.0	4.0	44.0	27.0	11.0	3.0	8.0	5.0	27.0	33.0	21.0	20.0	6.0	0.0	2.0	0.0	12.0	28.0	1.0	28.0	9.0	4.0	12.0	62.0	12.0	0.0	7.0	15.0	14.0	3.0	14.0	6.0	12.0	25.0	55.0	5.0	1.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus	44.0	11.0	5.0	38.0	5.0	20.0	9.0	19.0	17.0	51.0	1.0	24.0	21.0	22.0	10.0	45.0	27.0	65.0	13.0	0.0	18.0	9.0	26.0	63.0	28.0	21.0	11.0	25.0	9.0	0.0	12.0	31.0	12.0	14.0	21.0	3.0	10.0	88.0	17.0	1.0	15.0	30.0	14.0	8.0	70.0	6.0	13.0	65.0	48.0	22.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon	51.0	3.0	3.0	16.0	3.0	2.0	18.0	12.0	1.0	72.0	0.0	6.0	7.0	2.0	11.0	138.0	0.0	0.0	2.0	0.0	1.0	4.0	55.0	5.0	0.0	9.0	1.0	9.0	3.0	1.0	2.0	8.0	7.0	1.0	3.0	1.0	1.0	1.0	6.0	0.0	3.0	3.0	26.0	0.0	15.0	7.0	0.0	1.0	1.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;Kallotenuaceae;Kallotenue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	3.0	1.0	1.0	5.0	7.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Other;Other;Other	4.0	3.0	1.0	1.0	0.0	7.0	3.0	4.0	2.0	5.0	0.0	3.0	2.0	0.0	0.0	5.0	10.0	3.0	5.0	0.0	3.0	0.0	9.0	17.0	5.0	13.0	0.0	0.0	7.0	0.0	4.0	0.0	4.0	22.0	9.0	1.0	3.0	13.0	5.0	0.0	2.0	2.0	3.0	1.0	7.0	10.0	1.0	3.0	6.0	2.0	0.0
Bacteria;Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Dictyobacteraceae;Dictyobacter	0.0	3.0	0.0	2.0	4.0	2.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	1.0	4.0	0.0	6.0	1.0	3.0	0.0	0.0	5.0	5.0	7.0	5.0	3.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	4.0	0.0	2.0	1.0	7.0	0.0	0.0	1.0	5.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Other;Other	0.0	2.0	0.0	10.0	1.0	10.0	0.0	10.0	1.0	1.0	1.0	10.0	1.0	5.0	18.0	0.0	22.0	2.0	11.0	0.0	1.0	30.0	13.0	26.0	40.0	14.0	27.0	0.0	0.0	0.0	23.0	4.0	0.0	98.0	65.0	0.0	5.0	46.0	55.0	0.0	0.0	11.0	6.0	3.0	14.0	0.0	0.0	1.0	13.0	4.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Reticulibacteraceae;Reticulibacter	2.0	7.0	1.0	14.0	5.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	19.0	0.0	24.0	0.0	7.0	0.0	0.0	2.0	8.0	27.0	28.0	3.0	4.0	0.0	1.0	0.0	6.0	2.0	1.0	13.0	19.0	0.0	5.0	3.0	15.0	0.0	0.0	2.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Other;Other;Other	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Bacteria;Chloroflexota;Other;Other;Other;Other	15.0	40.0	1.0	48.0	1.0	209.0	13.0	42.0	15.0	42.0	0.0	51.0	1.0	38.0	6.0	14.0	185.0	74.0	71.0	2.0	5.0	11.0	113.0	135.0	69.0	63.0	12.0	6.0	7.0	1109.0	171.0	73.0	23.0	74.0	8.0	15.0	68.0	141.0	12.0	0.0	6.0	75.0	38.0	0.0	10.0	10.0	34.0	99.0	78.0	20.0	0.0
Bacteria;Chloroflexota;Tepidiformia;Tepidiformales;Tepidiformaceae;Tepidiforma	28.0	27.0	8.0	39.0	20.0	46.0	40.0	51.0	7.0	42.0	0.0	33.0	18.0	44.0	21.0	26.0	48.0	43.0	18.0	1.0	12.0	25.0	21.0	32.0	17.0	27.0	30.0	22.0	19.0	55.0	22.0	49.0	35.0	47.0	71.0	12.0	30.0	48.0	41.0	0.0	16.0	25.0	22.0	7.0	12.0	24.0	34.0	48.0	36.0	6.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Nodosilineales;Nodosilineaceae;Nodosilinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Other	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Oculatellales;Oculatellaceae;Albertania	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Other;Other;Other	3071.0	9475.0	2158.0	2805.0	3392.0	6584.0	5962.0	3724.0	8067.0	9706.0	1197.0	2251.0	8640.0	6586.0	1139.0	786.0	2866.0	2713.0	2156.0	17.0	9396.0	4019.0	1983.0	4091.0	8871.0	11220.0	4761.0	1316.0	1671.0	1483.0	5516.0	3822.0	5690.0	74.0	47.0	2510.0	756.0	2668.0	27.0	20.0	6502.0	4568.0	1803.0	2669.0	2527.0	5164.0	2661.0	2691.0	4313.0	5652.0	108.0
